critical_ratio,staff_ratio,bed_occupancy_rate,mortality_flag,resource_failure,triage_wait_time,nurses_absent,icu_transfers,patient_complaints
0.05303030303030303,0.11363636363636363,67.29288708776498,False,0,20,1,2,2
0.06896551724137931,0.029556650246305417,80.77453216811769,False,1,25,4,4,5
0.08093994778067885,0.013054830287206266,99.29375989127585,True,1,39,5,10,6
0.04411764705882353,0.17647058823529413,46.060243310377004,False,0,5,1,1,1
0.023255813953488372,0.20930232558139536,48.016054803987856,False,0,7,1,0,1
0.06779661016949153,0.3050847457627119,64.74900580974864,False,0,12,1,1,1
0.0,0.21212121212121213,51.78940471375396,False,0,11,0,0,1
0.025423728813559324,0.1271186440677966,43.107430587138616,False,0,12,1,0,0
0.0,0.2261904761904762,54.3618278294978,False,0,12,1,0,0
0.04184100418410042,0.04184100418410042,92.21862080347073,True,0,32,2,4,3
0.055776892430278883,0.043824701195219126,89.36152316272756,True,0,36,4,3,5
0.03954802259887006,0.06779661016949153,66.75347061062546,True,0,17,1,2,3
0.12056737588652482,0.01773049645390071,99.97692615923843,True,1,61,7,11,5
0.008695652173913044,0.1391304347826087,58.86588229650292,False,0,10,0,1,0
0.039603960396039604,0.18811881188118812,52.1589370498902,False,0,8,0,1,0
0.0364963503649635,0.029197080291970802,83.7769858836043,False,1,25,3,4,4
0.037037037037037035,0.07936507936507936,74.17181353151972,False,1,21,2,1,1
0.028070175438596492,0.031578947368421054,89.10072569574284,False,1,30,4,3,4
0.0,0.1411764705882353,47.78610660114103,False,0,7,0,1,0
0.040697674418604654,0.05813953488372093,77.04280172897018,False,0,24,2,1,2
0.055408970976253295,0.010554089709762533,97.37501248109749,True,1,58,6,5,8
0.016042780748663103,0.053475935828877004,73.70882525417065,False,0,14,1,1,3
0.08757062146892655,0.01694915254237288,98.60632017890734,True,1,41,5,5,9
0.03333333333333333,0.08,68.07709460723011,False,0,23,2,3,2
0.010416666666666666,0.13541666666666666,51.019068673455706,False,0,6,1,1,1
0.04371584699453552,0.0546448087431694,94.19173193200449,False,1,20,4,6,4
0.058365758754863814,0.011673151750972763,92.53888564043304,True,1,42,6,10,5
0.04065040650406504,0.024390243902439025,90.8121964446576,True,1,33,4,5,3
0.015873015873015872,0.2857142857142857,42.137713271361704,False,0,11,1,0,0
0.04411764705882353,0.23529411764705882,57.598653378462735,False,0,5,1,0,0
0.0392156862745098,0.35294117647058826,46.701591020571904,False,0,9,0,0,1
0.047872340425531915,0.05319148936170213,94.22679960443236,True,1,33,4,3,4
0.0,0.30158730158730157,55.83695549565368,False,0,11,1,0,1
0.038834951456310676,0.10679611650485436,67.57518928772456,False,0,11,1,1,2
0.029197080291970802,0.072992700729927,74.77130582527796,True,0,19,1,2,1
0.025,0.2375,55.01292151084134,False,0,13,1,0,0
0.034482758620689655,0.1206896551724138,76.56367065596406,False,0,15,2,3,1
0.023529411764705882,0.15294117647058825,49.73239035104942,False,0,12,0,0,1
0.0763888888888889,0.017361111111111112,94.760504021991,True,1,39,5,5,6
0.028985507246376812,0.2028985507246377,41.28564533710626,False,0,6,1,0,1
0.01744186046511628,0.05813953488372093,72.43236974309298,False,0,16,1,3,3
0.021505376344086023,0.1827956989247312,54.75576667172717,False,0,7,1,0,1
0.03508771929824561,0.03070175438596491,86.69008659436933,False,1,27,2,7,3
0.04377104377104377,0.020202020202020204,87.34137445464711,False,1,34,3,4,5
0.07636363636363637,0.025454545454545455,92.97349007372551,True,1,57,6,9,6
0.04745762711864407,0.02711864406779661,87.83651864106753,True,0,31,3,6,3
0.023255813953488372,0.22093023255813954,58.11916928821904,False,0,11,1,0,1
0.041666666666666664,0.052083333333333336,74.38837064655513,True,0,23,1,2,3
0.06015037593984962,0.09022556390977443,67.78209364365084,False,1,20,1,3,2
0.018633540372670808,0.08695652173913043,72.19813430455864,False,1,24,2,1,2
0.0,0.3148148148148148,42.761852828284866,False,0,12,0,1,1
0.036036036036036036,0.10810810810810811,40.446848368335345,False,0,13,1,0,0
0.03592814371257485,0.0718562874251497,76.96983983215075,False,0,16,2,3,2
0.043478260869565216,0.06832298136645963,76.15029234340436,False,0,22,1,3,2
0.028901734104046242,0.06358381502890173,68.30729313605264,False,0,15,1,1,1
0.016129032258064516,0.053763440860215055,73.95911108645511,False,0,12,1,2,2
0.03745318352059925,0.0299625468164794,89.34406074402678,True,1,24,3,4,5
0.07278481012658228,0.015822784810126583,98.52193533347008,True,0,59,4,9,7
0.022988505747126436,0.1839080459770115,52.396893376969274,False,0,10,1,0,1
0.05194805194805195,0.2077922077922078,41.53792565598088,False,0,7,0,1,0
0.02247191011235955,0.1797752808988764,58.347747973842544,False,0,12,0,0,1
0.057971014492753624,0.036231884057971016,83.58035046951527,True,1,26,4,7,5
0.08571428571428572,0.014285714285714285,93.35118854259142,True,1,36,7,10,9
0.028985507246376812,0.10144927536231885,69.8965036475494,False,0,11,2,1,3
0.012658227848101266,0.1518987341772152,61.00303756853047,False,0,9,1,0,1
0.05217391304347826,0.011594202898550725,93.00963566946817,True,1,44,7,10,5
0.04040404040404041,0.15151515151515152,56.18934108504769,False,0,8,1,0,1
0.0,0.2833333333333333,52.21607976011664,False,0,7,0,0,1
0.010526315789473684,0.16842105263157894,50.65453255589932,False,0,13,1,0,0
0.052884615384615384,0.03365384615384615,90.2074895311207,True,1,31,4,6,3
0.09714285714285714,0.014285714285714285,94.4229876238091,True,0,49,4,6,9
0.04054054054054054,0.17567567567567569,51.78831150256282,False,0,12,0,1,1
0.0196078431372549,0.16666666666666666,59.02559977357497,False,0,7,1,0,1
0.0410958904109589,0.1780821917808219,44.63647186691636,False,0,13,0,1,1
0.03278688524590164,0.0546448087431694,68.38310213665603,False,0,14,2,1,2
0.042105263157894736,0.05263157894736842,90.20684939538988,False,1,30,3,7,3
0.06552706552706553,0.014245014245014245,97.49161639101283,True,0,66,5,11,8
0.05928853754940711,0.02766798418972332,87.76567465077068,False,0,39,2,4,4
0.011494252873563218,0.19540229885057472,60.01466747772707,False,0,6,1,1,0
0.0353356890459364,0.028268551236749116,88.92164956065405,True,0,31,3,4,4
0.04827586206896552,0.027586206896551724,92.2594665494374,False,0,29,3,5,4
0.06557377049180328,0.19672131147540983,55.39355054855607,False,0,7,0,0,1
0.07017543859649122,0.3157894736842105,56.4676943875219,False,0,7,0,1,1
0.056338028169014086,0.2676056338028169,64.36982905366958,False,0,7,1,1,1
0.04375,0.09375,68.05367420513365,True,0,14,1,3,2
0.06030150753768844,0.04522613065326633,94.81474345604087,False,1,23,3,4,3
0.020100502512562814,0.05527638190954774,71.32581390310183,False,0,15,2,1,3
0.050359712230215826,0.07194244604316546,76.64000310553143,False,0,19,1,2,2
0.051470588235294115,0.11029411764705882,71.5574808322524,False,0,23,1,3,1
0.04609929078014184,0.02127659574468085,84.68222085044671,False,1,20,4,6,3
0.025,0.1625,51.05060934457144,False,0,14,0,0,1
0.028169014084507043,0.035211267605633804,94.2287503227715,False,0,30,4,7,5
0.037037037037037035,0.027777777777777776,93.02406920769889,False,0,21,4,3,5
0.05333333333333334,0.16,45.617529424317,False,0,9,0,0,0
0.03,0.13,64.66575307397117,False,0,12,1,0,0
0.04040404040404041,0.12121212121212122,51.368496390846474,False,0,6,0,0,1
0.06557377049180328,0.11475409836065574,75.57021144104971,False,0,11,2,1,1
0.0625,0.04807692307692308,82.65724684171079,True,1,29,4,4,4
0.08411214953271028,0.09345794392523364,66.69664728614859,True,1,10,2,3,3
0.05172413793103448,0.02586206896551724,85.22860500862956,False,0,20,3,3,3
0.08385093167701864,0.009316770186335404,98.78515561301347,True,1,53,6,10,6
0.04929577464788732,0.028169014084507043,92.26751324262533,False,0,34,2,3,4
0.041666666666666664,0.10833333333333334,71.73040433933797,False,0,21,1,2,2
0.04678362573099415,0.08771929824561403,76.39016491884298,False,0,17,2,2,2
0.07279693486590039,0.01532567049808429,95.80172369227333,True,1,57,7,10,6
0.05405405405405406,0.036036036036036036,93.45071434760183,False,1,38,4,6,3
0.03389830508474576,0.1271186440677966,74.26027636119461,False,0,22,1,3,3
0.05925925925925926,0.08148148148148149,69.08936001100301,False,0,20,2,3,3
0.09375,0.010416666666666666,91.8522844654741,True,1,41,5,10,5
0.027777777777777776,0.08333333333333333,74.02417730219497,True,1,18,1,2,1
0.0213903743315508,0.053475935828877004,78.58836657181641,True,0,20,1,1,2
0.05017921146953405,0.025089605734767026,81.43302970752002,True,0,34,2,3,5
0.08423913043478261,0.019021739130434784,92.3024616842787,True,1,43,6,10,9
0.03225806451612903,0.0967741935483871,75.42716831071391,False,0,16,1,1,1
0.0410958904109589,0.2328767123287671,55.08048525533431,False,0,10,0,1,1
0.047058823529411764,0.1411764705882353,44.79668311796857,False,0,12,1,0,0
0.03418803418803419,0.10256410256410256,41.69031408980537,False,0,9,1,1,0
0.07476635514018691,0.102803738317757,72.99436679827002,False,0,15,1,2,3
0.027777777777777776,0.06111111111111111,71.97808418425578,False,0,13,1,1,1
0.02054794520547945,0.07534246575342465,71.34033670094284,True,0,21,2,3,2
0.05555555555555555,0.35185185185185186,53.498928257013986,False,0,13,1,1,0
0.014084507042253521,0.2676056338028169,61.617154800838506,False,0,9,0,1,1
0.039711191335740074,0.021660649819494584,83.94668854866265,False,1,28,4,3,5
0.058091286307053944,0.029045643153526972,87.73519141544747,True,1,24,3,6,4
0.02702702702702703,0.10135135135135136,74.41925079158953,False,0,23,2,2,3
0.06926406926406926,0.04329004329004329,82.60286772479763,True,1,29,4,3,4
0.0,0.14563106796116504,52.17654797047339,False,0,10,0,1,0
0.0,0.17777777777777778,43.04404777813187,False,0,9,0,1,1
0.03418803418803419,0.1282051282051282,64.1455540288305,False,0,8,1,1,0
0.07272727272727272,0.2545454545454545,55.06382909607162,False,0,11,1,0,0
0.012048192771084338,0.14457831325301204,52.11503967547162,False,0,6,1,0,0
0.05555555555555555,0.031746031746031744,82.13374053030795,False,0,35,2,6,3
0.02158273381294964,0.10071942446043165,68.31203944678458,False,0,15,1,3,2
0.03571428571428571,0.125,53.137615549216,False,0,10,0,1,0
0.045283018867924525,0.04150943396226415,86.24230997269642,False,0,29,4,4,5
0.0625,0.09821428571428571,74.43948209016105,False,0,13,2,1,3
0.06666666666666667,0.25,42.45206451960611,False,0,14,1,1,1
0.0886426592797784,0.013850415512465374,96.14081311184736,True,1,47,4,5,5
0.0,0.20689655172413793,50.9400781013848,False,0,5,1,1,1
0.03669724770642202,0.13761467889908258,52.38630258652454,False,0,12,0,0,1
0.016853932584269662,0.07303370786516854,72.77612032917806,False,0,10,1,3,1
0.0,0.17391304347826086,41.78141819413146,False,0,12,0,0,0
0.05732484076433121,0.09554140127388536,70.24554844618774,True,0,21,2,3,3
0.07692307692307693,0.14423076923076922,66.03069248777402,False,0,21,2,1,3
0.05653710247349823,0.02120141342756184,90.01025597069642,False,0,28,3,3,3
0.055900621118012424,0.06832298136645963,76.98071287481862,False,1,15,2,1,1
0.04071246819338423,0.01272264631043257,93.38267505994499,True,1,59,5,7,8
0.049586776859504134,0.12396694214876033,66.82252064451377,False,1,17,2,1,3
0.05128205128205128,0.02197802197802198,88.16024868774127,True,1,33,2,6,5
0.028169014084507043,0.16901408450704225,53.48890551238763,False,0,6,1,1,0
0.03896103896103896,0.03463203463203463,92.610545420168,True,0,22,4,5,5
0.07339449541284404,0.045871559633027525,82.4127226093662,True,1,22,4,3,5
0.025380710659898477,0.050761421319796954,76.13522075858764,True,0,11,2,1,1
0.05925925925925926,0.08148148148148149,77.59945970423274,True,0,18,2,2,1
0.028735632183908046,0.08620689655172414,72.53075320232671,False,0,13,2,2,2
0.058823529411764705,0.10294117647058823,75.4342721974521,False,0,13,2,1,1
0.07547169811320754,0.32075471698113206,41.62133986207421,False,0,14,0,0,1
0.032520325203252036,0.12195121951219512,74.03218466078721,False,0,24,2,2,3
0.012658227848101266,0.21518987341772153,59.71537411681016,False,0,7,0,1,0
0.0,0.17307692307692307,42.21501074199043,False,0,8,0,0,0
0.07079646017699115,0.03982300884955752,89.63847799302788,False,1,34,3,6,5
0.04460966542750929,0.022304832713754646,94.69470072550826,False,1,32,2,3,5
0.014705882352941176,0.20588235294117646,45.63853324814332,False,0,9,1,0,1
0.04081632653061224,0.1326530612244898,52.07422180213388,False,0,10,1,1,1
0.011363636363636364,0.1590909090909091,59.505326585752556,False,0,8,0,1,0
0.027522935779816515,0.13761467889908258,58.784377150726144,False,0,12,0,0,1
0.0410958904109589,0.1780821917808219,40.90719056533755,False,0,11,1,0,0
0.06504065040650407,0.01084010840108401,97.76710556955182,True,1,54,4,6,6
0.05,0.09166666666666666,76.57786589272432,False,0,17,1,3,3
0.06030150753768844,0.010050251256281407,97.87713015527709,True,1,55,7,6,9
0.04460966542750929,0.022304832713754646,84.63048115059793,True,1,20,4,4,3
0.0,0.23170731707317074,45.685237396534475,False,0,14,0,0,0
0.03508771929824561,0.03070175438596491,83.39220577384911,True,0,35,3,3,4
0.03076923076923077,0.24615384615384617,53.63579673517263,False,0,12,0,0,1
0.009259259259259259,0.12962962962962962,59.84974290920015,False,0,5,1,1,1
0.014492753623188406,0.2608695652173913,58.918787642215875,False,0,10,1,0,1
0.031746031746031744,0.25396825396825395,54.00455645937279,False,0,14,0,0,0
0.058823529411764705,0.09803921568627451,72.46718762051435,False,0,18,2,3,2
0.01694915254237288,0.11864406779661017,44.668082394326035,False,0,12,1,1,1
0.05581395348837209,0.046511627906976744,89.64011986508635,False,1,39,4,6,4
0.07692307692307693,0.2692307692307692,46.92261218444522,False,0,12,0,1,0
0.06542056074766354,0.12149532710280374,67.28156424833409,False,0,15,2,3,1
0.06222222222222222,0.02666666666666667,87.2803847473983,False,1,25,4,4,5
0.05825242718446602,0.02912621359223301,87.91099433184014,True,1,24,4,5,3
0.05172413793103448,0.29310344827586204,42.768711132973955,False,0,13,1,0,1
0.05574912891986063,0.03484320557491289,92.28882657307192,True,0,20,3,7,5
0.022222222222222223,0.2,58.72065842408266,False,0,13,1,0,1
0.0603448275862069,0.11206896551724138,77.65605989610086,False,0,22,1,2,2
0.0,0.19480519480519481,64.79356542919598,False,0,11,1,0,1
0.038834951456310676,0.0970873786407767,69.57966015045096,False,0,14,1,1,2
0.02867383512544803,0.021505376344086023,80.8864083511738,True,1,21,4,6,3
0.03731343283582089,0.11194029850746269,66.66080889989473,False,0,17,1,2,2
0.07518796992481203,0.007518796992481203,99.72776322892086,True,1,62,6,8,9
0.07371794871794872,0.016025641025641024,98.29394664858847,True,1,48,7,10,9
0.02158273381294964,0.1079136690647482,65.18606054415972,False,0,20,1,1,3
0.03333333333333333,0.15555555555555556,61.93098642905501,False,0,6,1,0,0
0.06428571428571428,0.1,76.91867418050285,False,0,23,2,2,1
0.03571428571428571,0.08333333333333333,72.32561943474408,True,0,18,1,3,1
0.03508771929824561,0.15789473684210525,42.05517659279454,False,0,10,0,1,1
0.035211267605633804,0.02464788732394366,82.55872867335636,True,1,38,2,6,5
0.047244094488188976,0.11811023622047244,72.31500602931897,False,1,11,2,3,3
0.06230529595015576,0.009345794392523364,93.61853093205139,True,1,42,5,7,8
0.04487179487179487,0.08974358974358974,74.33779543594618,False,0,13,1,1,1
0.05405405405405406,0.06756756756756757,77.49975607209518,True,0,16,2,1,1
0.024844720496894408,0.07453416149068323,78.97630579149225,False,0,18,2,1,1
0.0,0.20454545454545456,56.88550518867723,False,0,7,0,0,0
0.05102040816326531,0.02040816326530612,94.11021075265546,True,1,46,6,9,5
0.06028368794326241,0.03546099290780142,89.5460205527511,False,0,34,2,6,4
0.0,0.15384615384615385,49.22632554402291,False,0,7,1,0,1
0.030612244897959183,0.05612244897959184,70.32156937753976,True,0,18,1,2,2
0.10810810810810811,0.015444015444015444,99.13286947576236,True,1,54,6,10,7
0.04779411764705882,0.029411764705882353,82.13205685690187,False,0,20,3,7,5
0.0,0.16216216216216217,51.665194617430394,False,0,12,0,0,1
0.03862660944206009,0.03862660944206009,81.16421967097162,True,1,31,4,4,5
0.06293706293706294,0.06993006993006994,66.48310426460954,True,0,20,1,1,2
0.07075471698113207,0.0330188679245283,89.68610765143418,False,1,38,2,7,4
0.02617801047120419,0.06282722513089005,66.07567833271476,False,0,15,1,1,2
0.05531914893617021,0.02553191489361702,90.32411353670355,False,0,22,4,5,3
0.06349206349206349,0.11904761904761904,70.81980139920304,False,0,20,1,1,3
0.04964539007092199,0.07801418439716312,70.5559547941296,False,0,15,1,2,1
0.08895705521472393,0.018404907975460124,93.85511904736923,True,1,47,4,6,9
0.03759398496240601,0.03007518796992481,92.40222460694629,True,0,31,3,7,5
0.06,0.14,67.2578223749512,True,0,22,1,1,3
0.09348441926345609,0.019830028328611898,93.95137743264318,True,1,53,6,11,7
0.10384615384615385,0.023076923076923078,91.30652343823463,True,1,51,5,8,5
0.07662835249042145,0.011494252873563218,94.62675605065394,True,1,66,6,10,6
0.017241379310344827,0.08620689655172414,71.6183557048299,False,1,12,2,2,1
0.09969788519637462,0.01812688821752266,99.56047143611933,True,0,51,6,5,5
0.029411764705882353,0.20588235294117646,52.76081222510581,False,0,11,0,1,1
0.041666666666666664,0.0625,75.38798647305661,False,0,21,1,2,1
0.0,0.1619047619047619,64.76365081925334,False,0,6,0,1,1
0.056,0.032,85.12673607105143,True,0,27,2,7,3
0.046511627906976744,0.03255813953488372,81.32907070954519,False,0,25,4,5,5
0.05309734513274336,0.12389380530973451,75.46634414110144,False,0,15,1,2,1
0.06956521739130435,0.11304347826086956,66.09352753051856,False,0,21,2,2,3
0.043010752688172046,0.08064516129032258,78.59166503198746,False,0,10,1,1,1
0.06451612903225806,0.22580645161290322,50.403035701777306,False,0,13,0,1,0
0.08823529411764706,0.014705882352941176,96.24783862789403,True,1,48,7,6,8
0.029411764705882353,0.1568627450980392,59.38365376007839,False,0,6,0,1,0
0.012048192771084338,0.2289156626506024,58.043038817929485,False,0,13,1,1,0
0.013333333333333334,0.25333333333333335,57.6744121863929,False,0,11,1,1,1
0.06666666666666667,0.12380952380952381,66.24073192286531,True,1,20,1,3,1
0.04932735426008968,0.04035874439461883,93.37808217216102,False,1,31,3,5,3
0.0,0.19230769230769232,61.10621756014546,False,0,11,0,1,0
0.02857142857142857,0.22857142857142856,64.15118762821693,False,0,5,0,1,0
0.1259259259259259,0.018518518518518517,96.44149221475917,True,0,62,6,5,7
0.06837606837606838,0.10256410256410256,65.04321877498423,True,0,14,2,1,3
0.0851063829787234,0.05851063829787234,90.95744541438185,True,1,32,4,4,3
0.05357142857142857,0.23214285714285715,47.890683594083754,False,0,9,0,1,1
0.036585365853658534,0.08536585365853659,65.6451042780041,False,1,15,2,2,1
0.00980392156862745,0.16666666666666666,49.477351216798404,False,0,12,0,1,1
0.08808290155440414,0.04145077720207254,91.04300637591143,False,1,30,2,3,4
0.036585365853658534,0.07926829268292683,76.59382222814173,False,1,20,2,2,1
0.0,0.13541666666666666,46.63957082396515,False,0,9,0,0,0
0.05913978494623656,0.03225806451612903,88.55974435821402,True,0,23,3,5,3
0.028037383177570093,0.09345794392523364,71.86993638505358,False,0,12,2,1,1
0.07926829268292683,0.012195121951219513,99.57789800988203,True,1,66,7,8,6
0.04580152671755725,0.11450381679389313,68.07471814290224,True,0,18,1,2,1
0.044642857142857144,0.03571428571428571,92.16685654900206,True,1,30,2,3,3
0.08262108262108261,0.008547008547008548,90.62203226164702,True,0,45,5,10,5
0.10606060606060606,0.026515151515151516,92.74703815047891,True,1,44,5,10,9
0.0784313725490196,0.14705882352941177,72.22000064803497,True,0,10,1,3,1
0.030927835051546393,0.06701030927835051,66.63339970971559,False,0,17,2,3,2
0.02857142857142857,0.08,78.79081106859009,False,0,11,1,2,2
0.02564102564102564,0.20512820512820512,57.457778930689315,False,0,9,1,1,1
0.10505836575875487,0.01556420233463035,97.73089041697466,True,0,51,7,7,8
0.03783783783783784,0.08108108108108109,65.1815467516416,False,0,21,2,2,3
0.0213903743315508,0.06951871657754011,77.72063134402225,True,0,14,2,3,1
0.0625,0.09821428571428571,69.33327408363749,False,1,12,2,1,1
0.03424657534246575,0.030821917808219176,80.4892692251235,False,0,36,2,4,3
0.0196078431372549,0.12745098039215685,61.181791693046485,False,0,5,1,1,1
0.06575342465753424,0.0136986301369863,97.51772173039093,True,1,56,6,6,9
0.03418803418803419,0.1623931623931624,54.08311605082616,False,0,9,0,0,1
0.0707070707070707,0.03535353535353535,86.2917199093597,True,0,39,2,7,3
0.04411764705882353,0.25,49.108855960705796,False,0,14,0,0,0
0.05421686746987952,0.07228915662650602,65.71461886154759,True,0,17,2,2,3
0.060810810810810814,0.0945945945945946,69.35043790473358,True,0,14,2,2,1
0.03669724770642202,0.11009174311926606,45.014006276824574,False,0,11,1,1,0
0.038461538461538464,0.3269230769230769,44.77796773740007,False,0,10,0,0,0
0.05,0.1,74.14446517485354,True,1,20,1,3,2
0.03125,0.1875,58.85620649205202,False,0,9,1,1,0
0.03076923076923077,0.27692307692307694,58.845742514230466,False,0,6,0,0,1
0.03636363636363636,0.13636363636363635,70.42565382289371,True,0,20,1,1,1
0.0,0.12280701754385964,64.31049997600257,False,0,12,1,1,1
0.022727272727272728,0.19318181818181818,43.050762358046214,False,0,14,0,0,0
0.048484848484848485,0.015151515151515152,91.95240602956493,True,0,37,4,5,5
0.061946902654867256,0.02654867256637168,85.70776564804842,False,1,37,2,3,5
0.07009345794392523,0.0514018691588785,89.23867873515081,True,0,38,3,3,3
0.045180722891566265,0.02108433734939759,94.82264361252192,True,1,69,6,7,8
0.010869565217391304,0.13043478260869565,56.928810311441836,False,0,11,1,1,1
0.05084745762711865,0.046610169491525424,88.57618974715623,True,1,35,4,6,3
0.03289473684210526,0.09210526315789473,71.17483190685054,True,0,21,1,2,1
